Title,Description,URL,Sentiment
"World Cup 2022: Elation in Argentina, sorrow in France - fans react","The party has only just started in Buenos Aires, but in Paris the crowds have already gone home.",https://www.bbc.co.uk/news/world-64018472?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
A-level and GCSE exams: What happens to your papers?,Exam season is coming to an end this week for many students and millions of papers will be examined.,https://www.bbc.co.uk/news/education-61893149?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Food prices jump despite drop in wholesale costs,The body which represents UK supermarkets says the cost of a food shop should ease in the coming months.,https://www.bbc.co.uk/news/business-65448642?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Miami Grand Prix: Sergio Perez on pole & Max Verstappen ninth as red flag curtails qualifying,Red Bull's Sergio Perez takes pole position for the Miami Grand Prix while team-mate and title rival Max Verstappen will start only ninth.,https://www.bbc.co.uk/sport/formula1/65515409?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Lowering taxes best way to avoid recession, says Liz Truss",Liz Truss defends her plans after saying she would not give handouts in response to higher fuel bills.,https://www.bbc.co.uk/news/uk-62447823?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Northern Ireland election 2023: Polls close in vote for councils,A total of 807 candidates are competing for 462 seats in council chambers across Northern Ireland.,https://www.bbc.co.uk/news/uk-northern-ireland-65622537?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ten moments that defined the Depp-Heard trial,Jurors are deliberating after six weeks of trial in Virginia.,https://www.bbc.co.uk/news/world-us-canada-61652527?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Titanic survivors' items to go under the hammer,A blanket and trinket box are among items up for auction close to where the ship was built in Belfast.,https://www.bbc.co.uk/news/uk-northern-ireland-61007218?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ethereum Merge: How one big cryptocurrency is going green,"Ethereum, which currently uses as much energy as a medium-sized country, is to halt cryptomining.",https://www.bbc.co.uk/news/technology-62891715?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Turkey quake: President Erdogan accepts some problems with response,Recep Tayyip Erdogan defends the government's response as Syria struggles to get much needed aid.,https://www.bbc.co.uk/news/world-europe-64577371?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: 'Harry's jibe' and 'NHS in crisis',The nurses' strike and the fallout from Prince Harry's Netflix docuseries feature in several of Friday's papers.,https://www.bbc.co.uk/news/blogs-the-papers-63995003?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
The Papers: PM 'hit by backlash' and airlines axe more flights,Several of Saturday's papers lead with the fallout from the suspension of Tory MP Chris Pincher.,https://www.bbc.co.uk/news/blogs-the-papers-62018276?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Leslie Phillips obituary: The comedy Casanova who made it to Hogwarts,"Carry On Star, whose lecherous comic performances overshadowed his ability as a classical actor, dies at 98.",https://www.bbc.co.uk/news/entertainment-arts-27046868?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Why no breakthrough in the junior doctors' strike?,Could the conciliation service Acas make any difference to the current impasse?,https://www.bbc.co.uk/news/health-65254226?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"The Papers: Sunak's 'lay off' defence of wife, and Russia now a 'pariah'",Several newspapers report on questions over the non-dom tax status of Chancellor Rishi Sunak's wife.,https://www.bbc.co.uk/news/blogs-the-papers-61032836?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Mason: Where are government heads at over cost of living?,BBC political editor Chris Mason outlines the latest thoughts on how to help households facing price hikes.,https://www.bbc.co.uk/news/uk-politics-61568427?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Monkeypox: How UK hospitals are tackling the outbreak,A network of five specialist NHS hospitals in England is treating some of those infected.,https://www.bbc.co.uk/news/health-61569397?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Gary Lineker: BBC talks with presenter 'moving in right direction', sources say","It is hoped there will be a resolution soon but not all issues are ""fully resolved"", BBC News understands.",https://www.bbc.co.uk/news/uk-64930957?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
TV ad breaks could get longer as rules are reviewed,"The frequency of advertising breaks will be reviewed by Ofcom, which says it will consult viewers.",https://www.bbc.co.uk/news/uk-61997064?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Week in pictures: 21-27 January 2023,A selection of powerful news photographs taken around the world this week.,https://www.bbc.co.uk/news/in-pictures-64424647?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Government denies weakening Online Safety Bill,"New law will not require removal of ""legal but harmful"" content, which critics said risked free speech.",https://www.bbc.co.uk/news/technology-63782082?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
NI election 2022: Party leaders go head-to-head in TV debate,Politicians from Northern Ireland's five largest parties will debate live on the BBC on Tuesday.,https://www.bbc.co.uk/news/uk-northern-ireland-61233881?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Salman Rushdie: Did a ‘chance’ airport meeting lead to fatwa?,"Two British imams met an Iranian minister hours before the decree calling for the author’s death, was issued in 1989.",https://www.bbc.co.uk/news/world-62561895?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Turkey presidential election decides if Erdogan should have five more years,Turks vote in a presidential run-off to decide on their country's future path.,https://www.bbc.co.uk/news/world-europe-65732194?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Why are people talking about a Stormont brake?,This part of the new Brexit deal aims to give NI politicians a greater say over how EU laws apply.,https://www.bbc.co.uk/news/uk-northern-ireland-64795902?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Train fruit pickers and lorry drivers to cut migration, says Suella Braverman","In a wide-ranging speech, the home secretary argues it is ""not racist"" to want to control borders.",https://www.bbc.co.uk/news/uk-politics-65593353?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
What is GDP and how is it measured?,A basic guide to how the economy is measured and what that calculation is used for.,https://www.bbc.co.uk/news/business-13200758?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Dide: Who is the masked Premier League rapper?,Everyone is guessing who the mystery artist might be so Newsbeat asked some experts for help.,https://www.bbc.co.uk/news/newsbeat-65322327?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine war: Inside Kyiv's trench defences,"Kyiv's defence force remains on high alert, dug into trenches in case of the return of Russian troops.",https://www.bbc.co.uk/news/world-europe-61191111?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Liz Truss: A quick guide to the UK's new prime minister,Here's what you need to know about Liz Truss.,https://www.bbc.co.uk/news/uk-62750866?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Wayne Rooney: Derby County boss to leave troubled club with immediate effect,Derby County boss Wayne Rooney is to leave the relegated League One club with immediate effect.,https://www.bbc.co.uk/sport/football/61932150?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
What is the gender pay gap where you work?,Use our interactive lookup tool to find out if men are paid more than women at your company.,https://www.bbc.co.uk/news/business-65207049?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Five countries, five meals - tackling a food crisis","Around the world people are adapting to high food prices, sometimes by changing what they eat.",https://www.bbc.co.uk/news/world-62520673?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
French election: Voters react to the Macron and Le Pen TV debate,"Days before France votes on its next president, voters react to the televised debate between Le Pen and Macron.",https://www.bbc.co.uk/news/world-europe-61171715?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
NI election 2022: SDLP hoping history repeats itself,"The SDLP has a number of targets, but some of its existing seats are vulnerable to challengers.",https://www.bbc.co.uk/news/uk-northern-ireland-61167461?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Queen Elizabeth II: MPs share funny and moving memories of Queen,"The Commons and Lords will sit for two days, as MPs and peers mark the death of Queen Elizabeth II.",https://www.bbc.co.uk/news/uk-politics-62850565?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Seven big issues now facing Liz Truss,"From the cost of living to the NHS, BBC correspondents examine the issues awaiting in Downing Street.",https://www.bbc.co.uk/news/uk-politics-62769937?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Scotland with 'work to do' in Nations League despite Armenia boost,Scotland head coach Steve Clarke admitted two wins against Armenia does not make up for bruising defeats by Ukraine and Ireland. So how are his side placed after this international window?,https://www.bbc.co.uk/sport/football/61800345?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
St Edward's Crown leaves Tower of London ahead of Coronation,The 17th Century crown has been removed from the Tower of London to be altered for the Coronation.,https://www.bbc.co.uk/news/uk-england-london-63847338?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Long Covid: What's changed, and what we know now",More than two million people say they have symptoms of long Covid. How are they being treated?,https://www.bbc.co.uk/news/uk-england-london-63546138?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Row over M&S plan to redevelop flagship store,"The government is calling a review of the plans which include a smaller shop, offices and a gym.",https://www.bbc.co.uk/news/business-61916562?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Verstappen says F1 does not need to heal, but Netflix series is 'faking rivalries'","World champion Max Verstappen says F1 ""does not need to heal"" after last year's controversial title decider.",https://www.bbc.co.uk/sport/formula1/60764810?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Afghanistan: Peace at a price in the Taliban’s heartlands,"In the Taliban strongholds of southern Afghanistan, there's peace but not without problems.",https://www.bbc.co.uk/news/world-asia-62566884?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Kari Lake defeat: Did democracy win in US midterms?,Trump-backed election deniers who wanted to influence the rules of future votes were mostly defeated.,https://www.bbc.co.uk/news/world-us-canada-63565226?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Ukraine: Brit finds refugee to host after Polish trip,A British man who flew to Poland to find a refugee to host says he is waiting to bring him to the UK.,https://www.bbc.co.uk/news/uk-england-lancashire-60808449?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Africa's week in pictures: 22-28 July 2022,A selection of the best photos from across Africa and beyond this week.,https://www.bbc.co.uk/news/world-africa-62332375?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Turkey supports Finland and Sweden Nato bid,Ankara had previously opposed to the Nordic countries' bids to join the alliance.,https://www.bbc.co.uk/news/world-europe-61971858?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Tory leadership race: Who could replace Liz Truss as prime minister?,"Conservatives are choosing a new leader, just over a month after appointing the last one.",https://www.bbc.co.uk/news/uk-politics-63332047?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Strikes Update: How Friday 17 February’s walkouts will affect you,What you need to know about Border Force and ambulance workers' strikes.,https://www.bbc.co.uk/news/business-64651784?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
"Covid: Hospitals still under virus pressure, and some schools fear for exam fairness",Five things you need to know about the coronavirus pandemic this Friday morning.,https://www.bbc.co.uk/news/uk-61034650?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Prince Harry says he was bigoted before he met Meghan,"In interviews and his book Spare, Prince Harry recalls in detail his own past racism scandals.",https://www.bbc.co.uk/news/uk-64189396?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
World Cup: Korean ambassador parties despite his team's defeat,The South Korean ambassador to Brazil hosted a party as the two countries clashed in the World Cup.,https://www.bbc.co.uk/news/world-63876675?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
'Democratic' jackdaws use noise to make decisions,"The birds take to the skies en masse after calling out their 'vote', scientists have discovered.",https://www.bbc.co.uk/news/science-environment-61551496?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Rishi Sunak speaks of safety fears for daughter,"The PM says the case of Olivia Pratt-Korbel ""brought home"" to him the importance of street safety.",https://www.bbc.co.uk/news/uk-politics-63676396?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
Can I get a Cold Weather Payment and how much are they?,Cold Weather Payments are available to some if temperatures stay low.,https://www.bbc.co.uk/news/business-55992592?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
A quick guide to the resignation,Scotland's First Minister has resigned - here's what you should know about her.,https://www.bbc.co.uk/news/uk-scotland-64650704?at_medium=RSS&at_campaign=KARANGA,NEUTRAL
